2000
14.294207
3.796604	10.431607	6.824042	0.440637
1.046534	2.018532	6.525733	0.591250
4.715700	1.596987	2.123851	0.427870
4.579493	5.966664	12.402289	0.439754
7.565886	4.463338	13.987023	0.527319
11.804204	11.885077	10.770474	0.568375
12.192760	5.250830	6.852163	0.591735
1.692158	13.973709	14.117630	0.398196
0.592633	0.206115	3.469810	0.588773
6.845981	10.998369	8.262962	0.363554
0.326311	8.915794	10.698356	0.396441
11.949438	4.042811	3.507780	0.423961
11.751871	6.206147	13.303792	0.415796
6.848277	10.317770	8.946790	0.484277
8.064701	7.734684	4.126451	0.440364
2.876079	2.237410	13.777033	0.526080
10.916537	4.467037	14.265893	0.466713
10.156708	8.437454	12.068191	0.600413
12.863260	13.349124	9.021816	0.534713
2.288530	12.867393	2.972280	0.405633
4.564901	3.823960	4.835631	0.413229
9.494405	10.694725	6.336164	0.613537
5.044141	10.328536	1.162152	0.455059
1.487816	6.712940	0.576075	0.371895
9.958640	1.437139	13.288767	0.443100
2.823066	8.264563	13.727942	0.585290
13.780133	8.034394	8.052774	0.649554
12.461834	11.434313	0.806540	0.450508
9.886458	10.670203	1.535656	0.367969
0.673095	9.221837	2.504954	0.400583
12.962090	3.200000	6.996920	0.606236
10.093601	0.895801	8.597285	0.549356
10.366369	11.666005	0.558089	0.551045
6.131937	5.663388	1.530322	0.572325
6.385555	8.942221	8.092632	0.624667
9.155076	12.341940	2.794773	0.590187
12.658948	9.266636	9.449602	0.488418
0.875963	8.815513	9.604910	0.626107
2.398984	4.118734	3.019408	0.554848
10.282713	7.508266	11.452102	0.395853
8.394240	12.264795	5.632277	0.535925
3.088129	4.729434	1.152884	0.589933
5.545519	14.157808	1.054374	0.671622
14.011434	0.566734	12.341264	0.586718
13.212388	7.124507	5.385619	0.613785
7.716777	8.365597	11.158369	0.714269
9.745887	13.602601	11.685733	0.276197
12.219155	9.782003	11.010402	0.409080
12.920468	3.898660	12.145693	0.533540
2.124496	6.683625	8.515681	0.634433
9.825649	13.984361	9.075328	0.558185
6.892863	8.606777	2.402803	0.585979
10.358949	2.197731	5.069501	0.397835
2.152885	1.794573	3.672968	0.516331
0.420952	13.098780	1.839923	0.500841
2.942626	1.907550	10.499417	0.609748
8.502862	2.252454	1.401177	0.523201
12.167544	6.861625	12.627138	0.458783
9.134400	3.612665	14.291936	0.335338
6.086822	9.940630	2.655720	0.534068
1.046963	10.354540	5.961266	0.547948
1.625872	2.548912	1.210409	0.594080
9.044155	14.171908	1.205122	0.511777
4.174900	9.163369	11.799161	0.507173
11.374819	2.324365	13.578348	0.365915
0.178035	2.211018	5.397642	0.446363
5.699956	1.220122	6.940403	0.481670
10.433338	0.100228	4.325000	0.555186
0.076327	12.664940	12.489117	0.576377
5.133675	14.019205	11.323265	0.378727
14.019206	5.909926	5.362235	0.601002
8.194029	4.803920	10.906324	0.477386
4.302781	8.076221	13.274389	0.376070
5.657992	9.046669	3.039627	0.481763
1.539998	6.818951	4.496971	0.576588
10.920685	6.452502	6.103169	0.696042
6.052577	10.675089	0.512949	0.543240
6.656008	13.540868	5.841858	0.539138
4.091154	6.565683	11.451019	0.703653
0.791998	13.386891	8.820714	0.412444
13.451397	0.853162	10.670764	0.273709
2.641638	1.098402	2.863300	0.581019
1.297827	7.721468	12.076374	0.457862
1.913301	8.317811	8.707834	0.383561
5.690829	5.399713	14.136656	0.502013
3.632177	4.394252	10.095420	0.483498
14.142739	5.999350	14.070415	0.647659
2.066539	5.071089	10.915501	0.533658
6.942858	7.981227	3.932658	0.605140
3.802542	3.005361	11.991760	0.529722
1.893738	7.818138	7.795611	0.557472
5.600275	8.794601	11.073799	0.406813
12.128652	1.233589	7.413648	0.510040
5.380921	1.432283	3.248154	0.565879
4.091700	3.975379	1.736546	0.511217
7.811367	13.158255	10.163144	0.476398
10.704449	12.949214	10.571374	0.518646
12.422916	13.196554	13.739160	0.483564
0.222445	4.298700	7.012679	0.433417
6.957715	2.535681	13.771441	0.490880
2.393154	9.018174	11.228444	0.530613
7.296888	9.187644	7.005042	0.333538
4.467635	4.568137	5.620154	0.582420
11.059737	7.728235	4.191064	0.395211
1.930494	8.768475	3.813719	0.489810
2.919825	4.655503	3.990441	0.513782
7.939450	1.737051	12.051286	0.526759
0.549949	8.769525	0.343850	0.644147
7.342233	2.500678	1.180537	0.630735
1.750419	10.340060	7.798706	0.368081
10.157438	13.847193	10.097401	0.519238
4.821053	11.790334	9.189085	0.515596
6.297812	0.286900	5.396687	0.629775
5.234485	12.505859	9.864626	0.537956
5.305167	10.341690	13.848901	0.404152
7.793727	6.673895	12.365635	0.434923
2.959197	10.809396	0.678945	0.738005
5.175554	9.556925	5.620463	0.277800
11.646243	0.925393	12.175643	0.546695
3.373044	1.970178	7.774173	0.620242
4.215449	2.218163	1.649913	0.417909
12.120430	2.606703	0.632972	0.642970
10.363700	6.344113	2.880503	0.549223
6.964578	12.252585	5.126305	0.433764
1.210910	3.101906	11.323724	0.496858
2.686265	9.192616	6.007808	0.528635
8.259833	11.937605	6.775072	0.659782
9.469259	11.840518	12.772906	0.470295
6.487443	13.016857	11.548249	0.471975
6.631857	9.361026	0.375285	0.471603
4.769608	4.823723	11.977240	0.588416
12.994945	7.595090	13.949154	0.645309
8.011101	4.129294	12.889336	0.594461
7.386783	4.967529	13.246943	0.360095
4.885726	3.737398	6.678951	0.583289
8.158648	6.503615	0.342488	0.395116
4.519108	12.719180	12.968676	0.341439
3.597604	9.642468	4.169264	0.454586
1.229404	4.065455	10.942252	0.436297
13.832626	13.177520	10.527780	0.690283
13.722526	8.260481	0.823069	0.451108
9.604019	6.342562	11.947839	0.395868
13.571659	13.999862	8.187989	0.609597
12.942505	14.013584	2.394084	0.412290
13.563211	6.634299	4.004349	0.586924
1.897633	11.151231	8.027502	0.461308
8.390407	2.932666	4.201246	0.456184
3.331642	0.956158	0.464515	0.506201
13.803818	0.557369	3.359590	0.378379
5.602276	3.323308	3.269375	0.534976
7.595904	12.639014	14.243952	0.481503
11.873832	9.317412	11.665609	0.460709
11.338619	0.794781	10.925652	0.460258
3.622415	12.719375	10.881580	0.577874
3.415914	6.736081	0.413176	0.478405
6.172798	3.054318	0.560704	0.355677
9.440305	5.656665	0.965584	0.529817
13.948199	13.622104	12.588163	0.392072
7.352218	13.646117	2.248000	0.545500
7.544916	3.877181	4.521025	0.355339
5.320742	7.171314	2.197382	0.549887
7.894456	7.766312	9.817854	0.498263
5.918208	2.480381	13.399127	0.467199
3.886288	12.265961	11.840046	0.397969
6.901775	13.555370	10.152913	0.480850
8.068955	6.255147	5.417847	0.471525
1.484268	11.301899	5.259796	0.599641
7.125601	2.907198	12.172953	0.493716
10.247955	2.467523	8.561065	0.646971
9.973407	6.274184	5.151220	0.530415
4.582278	12.181677	5.490218	0.420453
4.928370	13.806478	8.416342	0.534528
10.557488	7.105969	12.268171	0.535026
10.796549	10.029905	5.255133	0.398772
3.492298	9.257062	2.445008	0.496406
13.598843	14.132378	2.867969	0.389237
9.649763	1.141435	4.482503	0.405640
8.913460	3.770854	11.040400	0.407740
11.166483	8.938809	0.142589	0.654746
11.143230	1.232777	6.573276	0.368475
12.000419	12.823751	1.088784	0.436827
12.234763	2.481902	6.966601	0.289756
1.889577	5.531293	8.492810	0.478643
3.474206	4.909543	5.402810	0.322635
10.923992	10.116887	8.352962	0.586364
1.249308	8.894348	1.353389	0.468236
4.011283	8.723953	14.214596	0.493397
6.707412	1.487010	4.067063	0.518998
12.558367	0.609567	11.439955	0.627923
0.073754	7.213001	13.621470	0.381482
4.346960	12.594747	6.438365	0.631668
2.883127	4.206867	13.827967	0.425388
4.582203	9.374963	2.595123	0.423033
2.191005	5.931141	0.813136	0.626553
5.358452	5.214516	5.420350	0.484220
12.404937	7.979464	5.901758	0.592007
12.690595	13.113639	5.833630	0.700756
9.570999	14.034013	14.050204	0.472950
12.924934	13.850478	6.909043	0.616394
12.432191	8.246706	0.910551	0.506280
9.382081	8.135507	5.084065	0.558126
5.899274	13.785812	10.224601	0.508672
2.130395	7.201351	5.330787	0.370762
11.681571	12.526169	12.959254	0.748877
9.124226	13.638899	7.688834	0.548009
10.398945	1.165984	12.272898	0.508523
4.590963	4.959350	1.045064	0.497974
11.442738	4.001942	12.272227	0.519568
2.547729	5.965805	13.902465	0.622528
11.525651	4.362332	11.054786	0.202854
14.254308	13.385139	13.311452	0.327781
8.793802	11.216566	4.056222	0.627235
6.483753	9.289367	1.672509	0.427967
12.809423	3.912441	9.142999	0.355550
3.756672	2.631152	13.980010	0.455178
3.974862	4.829613	12.899513	0.526791
7.597207	11.189167	7.571817	0.519936
2.080430	5.743325	9.793033	0.649150
0.948926	5.275940	8.182161	0.443390
13.575035	12.672191	6.527247	0.445500
1.324845	0.055707	11.879230	0.475578
12.224547	8.689996	13.275211	0.427072
7.421217	8.632479	13.800190	0.379980
7.779030	2.596589	4.690719	0.369387
7.803576	1.584330	1.354871	0.286046
3.893844	5.667343	0.308828	0.343575
12.925549	11.108254	8.755011	0.591341
6.519425	8.998317	3.705746	0.475697
5.675701	4.072190	5.329312	0.645704
9.099615	4.553796	0.421034	0.466379
6.518423	1.012062	7.633788	0.480010
6.935815	3.294932	0.262581	0.446738
6.075580	2.652797	4.564197	0.367141
9.006125	2.003869	13.749396	0.659050
10.215767	2.460375	0.049242	0.296538
5.514263	7.466016	14.248229	0.428096
5.005243	3.461315	12.191253	0.594247
0.962339	4.041210	10.245390	0.291805
4.488734	3.683133	7.821872	0.346440
10.588443	4.757791	8.913494	0.573909
4.679238	6.187334	2.488829	0.510319
12.047975	4.257753	8.893364	0.516674
4.748239	6.494097	7.100852	0.506365
13.749488	1.073218	5.839452	0.482624
3.885996	14.060297	11.355507	0.508190
4.674502	13.406088	9.385252	0.530486
7.296543	3.480326	13.567766	0.519755
0.175332	7.969839	9.081686	0.447259
1.143410	2.182395	4.226291	0.432660
0.263849	3.979034	1.987099	0.537979
8.223597	3.752599	0.538290	0.372601
10.512014	8.786184	11.057269	0.486437
11.110433	4.868036	13.299249	0.515504
2.783720	6.508830	9.517624	0.307799
9.430878	8.895639	6.181868	0.596003
12.405055	2.929771	6.006010	0.492114
7.749173	13.842268	12.328779	0.538690
5.766186	6.844392	10.224206	0.481952
3.776384	9.824834	1.115636	0.592656
0.410177	7.829998	10.274333	0.400157
12.229881	10.635460	9.578787	0.530728
13.627471	13.128284	3.276682	0.401803
0.208082	0.244120	11.420993	0.500597
8.032518	2.738639	9.396718	0.693231
2.597554	1.354173	8.355432	0.509806
4.399792	5.471440	8.512466	0.533295
8.075422	7.261070	7.619298	0.538702
12.096007	9.119413	3.736914	0.519998
11.144890	5.733163	12.571382	0.580234
5.922867	5.689424	7.746396	0.476003
9.956582	8.801793	2.415771	0.349559
10.299679	10.061589	12.829083	0.412171
4.055954	10.381145	11.437119	0.651550
2.867376	14.290490	9.382033	0.563647
0.957890	8.473880	2.362760	0.273896
5.580566	11.358440	1.703994	0.643822
10.047656	7.585418	3.137190	0.526867
4.139663	3.069293	1.722908	0.395595
8.394769	10.438459	0.135646	0.460604
7.395206	9.640310	9.155252	0.387269
8.274327	6.074528	1.296309	0.526172
10.210173	5.513782	8.237788	0.446725
12.760286	11.321199	1.921649	0.535490
11.944887	3.164057	7.824715	0.428831
1.496817	5.409870	6.508504	0.297955
9.432057	2.793111	11.719144	0.544662
7.497264	3.905767	3.225614	0.528024
7.265953	0.795511	5.711401	0.480452
4.117245	7.364991	2.494334	0.459188
10.675722	7.752568	10.641675	0.474503
8.882441	1.076713	7.339741	0.633100
3.260053	2.702437	11.188337	0.468468
7.285765	13.562517	6.826312	0.616946
13.782452	7.141350	11.049924	0.445876
0.634406	2.258967	0.645770	0.373829
7.942913	4.499613	6.738637	0.450926
13.016205	12.349696	1.128510	0.639036
6.223905	5.347523	3.426823	0.453069
12.842714	11.845266	11.521702	0.427591
1.859526	14.245679	7.341137	0.578052
1.778704	9.119112	10.278222	0.390395
1.734919	12.227957	8.255577	0.515069
0.178144	3.348334	14.092578	0.533212
9.352532	6.753198	2.920323	0.376377
7.989965	0.777344	13.012559	0.813639
5.646219	7.159511	0.930470	0.598289
9.727706	11.523726	7.478680	0.491318
1.017572	10.058062	11.003738	0.359943
7.913989	11.578308	1.612514	0.391332
11.185637	0.058351	3.241641	0.570377
4.569800	7.368894	7.828767	0.442896
3.811972	3.902254	0.521889	0.458885
5.656070	8.977785	5.043138	0.316708
11.538032	9.012991	12.459494	0.452592
11.572768	4.897378	11.763210	0.510141
3.265486	13.185084	5.996505	0.509547
0.876553	4.324134	11.802780	0.525119
7.201190	6.288858	1.602568	0.539879
8.155683	8.864193	3.921688	0.566580
8.130201	1.615870	5.190675	0.612710
13.988089	1.538092	12.032170	0.300416
7.230585	7.320247	0.814646	0.555341
2.690999	10.601257	7.338788	0.580762
2.865416	2.314131	0.745302	0.672074
11.291751	13.608564	8.591182	0.555870
3.991683	5.293165	2.050648	0.515361
3.124915	5.428252	8.514524	0.685691
8.031692	12.062175	0.804895	0.532028
8.927480	5.850784	11.215513	0.497360
0.338247	7.694958	11.549703	0.551692
0.913248	7.096152	10.801022	0.472888
10.115279	2.733684	7.424127	0.502186
12.247286	12.373913	2.352762	0.543354
13.346583	2.035710	0.615375	0.600295
7.790452	6.926795	6.073233	0.444561
3.723830	0.950288	10.986234	0.615479
7.095669	5.033885	6.033801	0.470544
8.586103	13.073134	6.559477	0.501484
13.530866	10.977830	0.508347	0.677492
14.091991	11.398639	3.607813	0.417064
3.312120	4.481832	2.065180	0.333828
1.044831	6.576428	7.423334	0.524817
2.585659	8.673998	2.272848	0.529589
4.311344	1.815747	4.976464	0.579171
14.259007	6.105500	10.913692	0.388482
13.423252	14.102993	5.903213	0.518724
3.489754	6.401257	8.967015	0.405868
6.187604	9.273728	11.952499	0.408324
9.354373	12.677566	5.560980	0.439138
9.044915	7.279694	4.235553	0.556455
13.427716	0.101175	10.163756	0.607459
1.029908	8.310618	13.671760	0.475932
0.621416	9.815443	13.236974	0.517140
6.630742	4.757413	4.313679	0.662498
13.623022	7.034213	8.993420	0.676933
0.358481	8.780312	3.139944	0.416944
7.604447	7.115543	2.972283	0.616249
9.355978	12.378628	4.096014	0.599841
6.941892	3.845871	8.938200	0.544501
9.278855	0.663380	6.010172	0.583968
10.933377	2.756409	0.904709	0.535791
12.077942	2.954389	12.762712	0.383723
7.999289	4.092116	8.049906	0.371139
0.379634	6.984604	12.612136	0.671552
6.214012	12.730497	2.634432	0.600902
10.611087	6.334475	8.856679	0.499025
5.208685	2.067703	4.318515	0.424192
1.018877	2.667082	5.150615	0.493071
13.825565	0.802155	8.975681	0.581000
1.103415	12.181687	1.358169	0.340793
12.333146	3.824569	0.062580	0.322143
7.977807	4.341796	1.786214	0.441561
0.178133	12.177464	13.688892	0.369717
1.978239	7.086855	1.333413	0.371603
2.234774	3.525528	4.778745	0.568394
13.407878	5.580775	2.822454	0.544455
6.774220	1.895141	12.602856	0.653097
8.496522	6.825022	11.482699	0.543454
9.697382	9.829100	2.967902	0.451305
5.763461	8.893810	9.899849	0.576843
8.094086	8.837880	2.023967	0.563285
5.985430	13.214425	6.806707	0.413097
1.756997	8.303656	0.090436	0.492770
9.300893	9.332596	10.720015	0.372013
9.691009	13.582745	0.666197	0.472089
1.119432	9.053921	7.091109	0.450086
11.274504	2.226140	4.248786	0.551871
1.042119	10.417941	9.773124	0.570875
7.287204	5.084020	8.947097	0.432452
6.258188	4.256765	13.571397	0.528435
0.471248	11.085298	13.067028	0.688414
3.036444	11.016750	4.288922	0.474346
1.478268	12.480762	7.182053	0.498931
11.781399	1.205333	2.737608	0.688576
5.924862	13.313653	12.616547	0.499791
12.536657	4.123701	5.945047	0.610208
4.670941	11.420809	11.344803	0.553826
1.677975	12.560416	5.094628	0.568686
1.976551	13.577909	4.832145	0.452982
11.899134	9.999010	4.678573	0.607907
7.564729	8.248809	3.106300	0.403352
5.355891	2.851471	6.695142	0.327965
12.938402	11.766917	10.124537	0.727024
10.943376	2.043377	10.938765	0.499359
5.418802	13.477046	2.186053	0.424441
0.674355	13.552279	12.106048	0.473743
7.707313	9.399282	9.965381	0.372003
7.384372	8.123573	7.866623	0.174011
12.627078	3.437867	10.299965	0.582289
0.766891	6.241522	8.714796	0.507918
10.270745	11.947847	13.099280	0.346625
8.728552	9.211018	7.721539	0.353690
1.411844	9.505762	3.241659	0.575868
2.378557	10.480491	3.055551	0.461293
12.928477	3.496680	13.346132	0.605644
9.652980	14.022924	5.102924	0.434888
8.277986	0.022816	14.178423	0.577216
2.093076	2.384010	4.641507	0.477715
9.427584	11.235300	9.506594	0.448444
13.468338	2.676286	7.994343	0.621716
3.389857	7.862401	0.457849	0.475836
8.772968	9.409768	2.999654	0.504550
10.441371	1.412881	2.582432	0.432649
0.183384	12.282728	9.646224	0.445525
10.082491	1.998919	11.457613	0.401610
13.337830	11.806316	2.851287	0.601562
9.860852	7.869160	6.097332	0.502192
1.611430	9.362184	13.415941	0.418842
2.318792	11.718221	7.411345	0.362748
3.110412	10.378469	5.198261	0.503710
5.710983	1.122699	11.507739	0.412526
10.783966	7.420157	8.912700	0.453865
0.322009	1.960467	12.649550	0.505976
1.706459	12.855348	2.083338	0.573704
9.675655	9.479216	5.230828	0.522672
2.790246	12.545950	1.304330	0.670015
12.368371	6.993716	8.651430	0.550996
7.528706	10.688198	13.152563	0.545860
11.661068	1.131014	8.754414	0.422240
14.002956	2.334442	11.166225	0.599625
11.754129	10.806621	11.669763	0.487982
4.683724	7.827755	5.254400	0.695666
13.784797	3.749727	1.292472	0.287092
7.293753	11.275480	5.468849	0.587460
13.136881	7.085462	7.458353	0.575283
2.882915	9.409619	1.368884	0.374608
6.631384	8.025857	13.036652	0.578768
11.315012	8.954922	10.836421	0.313110
8.252650	11.822805	12.771178	0.458277
11.204231	3.062927	13.336374	0.386372
4.540324	8.347146	11.082536	0.591585
4.858207	9.400331	11.217526	0.376792
13.910351	11.220185	11.115220	0.340467
13.520906	1.588814	2.056077	0.573134
2.279306	0.825414	3.856607	0.444394
6.414272	11.203859	9.512372	0.633692
12.828773	4.507748	14.136224	0.429508
4.841709	7.937862	6.818758	0.547378
5.364059	5.831240	11.763957	0.564607
8.863526	10.760034	12.456106	0.547637
13.758732	1.059691	11.365418	0.481710
7.246442	4.983467	1.487787	0.560950
12.175991	5.282437	13.591821	0.591243
3.217308	1.501647	4.738999	0.519739
1.689933	1.330054	4.517195	0.504557
11.543249	13.786883	13.454179	0.519411
11.523172	8.830656	7.827806	0.275004
4.334272	5.257600	3.341404	0.495224
2.781798	13.582670	11.748225	0.647096
7.976581	11.317913	8.804219	0.612984
9.043772	0.559319	4.940821	0.470184
11.901731	8.171106	8.398728	0.535565
13.480346	7.298272	11.939267	0.506124
2.773229	0.460294	7.402485	0.389568
3.482492	1.307169	13.920629	0.412221
6.485574	10.628115	12.597884	0.531778
4.556932	9.133281	9.509086	0.637686
1.671578	2.346192	13.415015	0.342305
2.158819	0.876514	9.935477	0.593738
11.645149	10.288049	10.951794	0.353124
10.203906	5.097849	2.510482	0.575875
3.628064	3.338145	10.289180	0.587788
9.293561	5.415013	5.960427	0.680386
8.759367	0.896373	1.763159	0.601163
13.913054	3.858561	3.629159	0.441105
9.718188	12.173705	11.424065	0.560115
10.226384	11.783045	6.279746	0.567367
3.066367	12.516319	12.487930	0.656468
8.906068	2.027934	6.314952	0.547933
12.764062	8.325916	2.435420	0.436767
5.453858	6.667347	7.996650	0.622014
5.399907	10.255351	6.625603	0.374369
10.288061	3.465271	1.514197	0.343018
9.583687	6.454179	7.934047	0.425067
8.088732	0.080857	8.656313	0.579241
6.706147	1.453258	9.720822	0.578833
13.925456	11.375995	6.822160	0.500668
1.032275	11.734651	3.822381	0.500180
0.926683	0.250236	9.038617	0.463617
9.081840	2.287688	12.574414	0.481194
6.432943	7.176187	9.000969	0.569376
11.946184	0.363016	9.495208	0.329118
7.951856	14.172221	11.078838	0.656716
2.475800	4.026790	6.513027	0.530230
3.826441	14.160519	13.065236	0.477292
4.454992	9.947638	10.362096	0.470867
2.199950	10.394581	13.845763	0.579959
2.639159	2.474128	6.581226	0.420469
11.237500	5.534616	2.241903	0.504780
6.249200	7.839580	9.756159	0.336122
6.359547	0.182782	9.391949	0.519414
3.772428	0.982298	3.824638	0.524079
3.794032	13.933818	1.411970	0.492889
10.003094	7.018803	13.795239	0.527589
8.031812	2.641453	13.095340	0.642152
7.700662	10.742091	9.847993	0.593512
12.122638	3.593468	11.392129	0.593391
2.323581	4.718855	1.962374	0.473161
12.374925	4.687523	12.596189	0.508006
13.140631	7.237549	6.458814	0.426692
1.666073	4.193877	3.932183	0.448627
12.086641	0.516355	7.952660	0.368193
1.164447	4.017836	8.213878	0.420672
7.876692	6.039598	2.125619	0.317341
3.979075	2.310995	10.544617	0.498607
8.214646	5.656936	8.821987	0.581493
13.427638	12.147887	5.077427	0.626518
12.822618	6.094588	4.783785	0.546994
10.697452	4.561033	11.445768	0.363717
3.362335	2.333836	1.792128	0.415786
3.965988	14.238179	10.080768	0.646905
0.583885	4.566331	3.883978	0.579132
6.547610	10.284792	3.968791	0.494269
13.929693	9.683798	2.908248	0.702578
11.253399	13.144020	11.827884	0.533296
11.729231	7.115654	5.241302	0.630983
12.811665	11.933871	6.032378	0.484312
8.750181	11.145230	7.309938	0.353346
13.454032	10.717521	2.967015	0.376338
5.990049	13.543722	3.562211	0.425386
7.101687	3.004567	4.899906	0.295277
6.770518	5.427968	0.484672	0.632824
7.493376	7.928005	6.693944	0.738335
4.213047	13.154694	11.929979	0.544799
6.776259	6.838758	12.998241	0.591114
0.234046	6.976477	9.996079	0.499334
12.364850	10.909574	4.269113	0.449078
0.062648	7.709995	2.586571	0.530883
